Timestamp,N1,N2,N3,N4,N5,N6,N7,N8,Q2,Q3,Q4,Q5,Q6,Q7,Q8,S1,S5,S6,S7,T2,V2,V3,V6
2029-07-01T21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-01T21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-01T22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-01T22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-01T23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-01T23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T07:30:00,0.0968199394,0.0968199394,0.0195797467,0.016157952,0.0,0.0,0.0,0.0,0.2827049697,0.0856518324,0.0371334126,0.178121806,0.3836748051,0.3185566902,0.0296892729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T08:00:00,0.0968199394,0.0968199394,0.0195797467,0.016157952,0.0,0.0,0.0,0.0,0.2827049697,0.0856518324,0.0371334126,0.178121806,0.3836748051,0.3185566902,0.0296892729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T08:30:00,0.3960650111,0.3960650111,0.3380338303,0.2266307941,0.2576825619,0.4354081555,0.4503076085,0.4503076085,0.3523134961,0.4794661919,0.0477234878,0.60514376,0.7242992188,0.5709866141,0.0438020281,0.3094002087,0.377009048,0.377009048,0.377009048,0.4473784927,0.4535711295,0.4473784927,0.2567081361
2029-07-02T09:00:00,0.3960650111,0.3960650111,0.3380338303,0.2266307941,0.2576825619,0.4354081555,0.4503076085,0.4503076085,0.3523134961,0.4794661919,0.0477234878,0.60514376,0.7242992188,0.5709866141,0.0438020281,0.3094002087,0.377009048,0.377009048,0.377009048,0.4473784927,0.4535711295,0.4473784927,0.2567081361
2029-07-02T09:30:00,0.4523180663,0.4523180663,0.6316431073,0.230012897,0.5273007319,0.7515439816,0.7749098656,0.7749098656,0.3215330173,0.0923195521,0.4375333701,0.836957533,0.8765347206,0.5180221452,0.1481064733,0.6068468911,0.63020442,0.63020442,0.63020442,0.6884177017,0.6704860532,0.6884177017,0.5468170302
2029-07-02T10:00:00,0.4523180663,0.4523180663,0.6316431073,0.230012897,0.5273007319,0.7515439816,0.7749098656,0.7749098656,0.3215330173,0.0923195521,0.4375333701,0.836957533,0.8765347206,0.5180221452,0.1481064733,0.6068468911,0.63020442,0.63020442,0.63020442,0.6884177017,0.6704860532,0.6884177017,0.5468170302
2029-07-02T10:30:00,0.1864233501,0.1864233501,0.812548067,0.2931923275,0.7586318217,0.882347754,0.8752726983,0.8752726983,0.3133237824,0.4480604901,0.3501222461,0.854688458,0.8810787859,0.5906226017,0.1756865474,0.8322123411,0.843554536,0.843554536,0.843554536,0.8381788869,0.8511494197,0.8381788869,0.7599447799
2029-07-02T11:00:00,0.1864233501,0.1864233501,0.812548067,0.2931923275,0.7586318217,0.882347754,0.8752726983,0.8752726983,0.3133237824,0.4480604901,0.3501222461,0.854688458,0.8810787859,0.5906226017,0.1756865474,0.8322123411,0.843554536,0.843554536,0.843554536,0.8381788869,0.8511494197,0.8381788869,0.7599447799
2029-07-02T11:30:00,0.1629400921,0.1629400921,0.8793194844,0.4820369444,0.8657405394,0.9119567073,0.8966233933,0.8966233933,0.6411150692,0.2126469792,0.7757860435,0.865171286,0.835018647,0.630747904,0.5894944623,0.898670694,0.908886964,0.908886964,0.908886964,0.8689173888,0.8542936541,0.8689173888,0.8538275806
2029-07-02T12:00:00,0.1629400921,0.1629400921,0.8793194844,0.4820369444,0.8657405394,0.9119567073,0.8966233933,0.8966233933,0.6411150692,0.2126469792,0.7757860435,0.865171286,0.835018647,0.630747904,0.5894944623,0.898670694,0.908886964,0.908886964,0.908886964,0.8689173888,0.8542936541,0.8689173888,0.8538275806
2029-07-02T12:30:00,0.22029753,0.22029753,0.8624386655,0.792666661,0.8922092849,0.8757336379,0.89610427,0.89610427,0.7574622088,0.394032206,0.6060579888,0.694124837,0.8656584984,0.7598049578,0.2520771979,0.9086195004,0.900796815,0.900796815,0.900796815,0.8707835953,0.850775655,0.8707835953,0.8714264345
2029-07-02T13:00:00,0.22029753,0.22029753,0.8624386655,0.792666661,0.8922092849,0.8757336379,0.89610427,0.89610427,0.7574622088,0.394032206,0.6060579888,0.694124837,0.8656584984,0.7598049578,0.2520771979,0.9086195004,0.900796815,0.900796815,0.900796815,0.8707835953,0.850775655,0.8707835953,0.8714264345
2029-07-02T13:30:00,0.4607832893,0.4607832893,0.8085884557,0.4164456089,0.8623796765,0.8435604752,0.86428333,0.86428333,0.7663354223,0.4774972076,0.8737808605,0.720967951,0.8313312307,0.8156791144,0.1101921511,0.8797560634,0.76225129,0.76225129,0.76225129,0.8430677258,0.8042917213,0.8430677258,0.807649665
